event_id,event_time,ccy_couple,rate
288230383844096262,1708466400531,EURGBP,0.856130000000000
288230383844096264,1708466400543,NZDUSD,0.616210000000000
288230383844096268,1708466400631,EURGBP,0.856140000000000
288230383844096274,1708466400796,EURGBP,0.856140000000000
288230383844096278,1708466400896,EURGBP,0.856140000000000
288230383844096280,1708466400996,EURGBP,0.856140000000000
288230383844096282,1708466401041,NZDUSD,0.616210000000000
288230383844096284,1708466401096,EURGBP,0.856190000000000
288230383844096286,1708466401141,NZDUSD,0.616160000000000
288230383844096288,1708466401196,EURGBP,0.856190000000000
288230383844096292,1708466401241,NZDUSD,0.000000000000000
288230383844096294,1708466401296,EURGBP,0.856190000000000
288230383844096296,1708466401610,EURGBP,0.856190000000000
288230383844096300,1708466401710,EURGBP,0.856190000000000
